sale_id,order_id,customer_id,product_id,order_date,ship_date,ship_mode,sales,quantity,discount,profit,order_date_clean
CA-2017-126865_1924,CA-2017-126865,NP-18325,"Office Supplies_Paper_Xerox 1960",12-05-2017,12-07-2017,"Second Class",92.94,3,0,41.823,2017-05-12
CA-2017-102834_1925,CA-2017-102834,LW-16990,"Technology_Accessories_Logitech Wireless Headset h800",03-09-2017,3/13/2017,"Standard Class",199.98,2,0,69.993,2017-09-03
US-2016-139710_1926,US-2016-139710,GM-14680,"Technology_Phones_Avaya 4621SW VoIP phone",06-09-2016,6/15/2016,"Standard Class",177.48,3,0.2,19.9665,2016-09-06
CA-2017-121538_1927,CA-2017-121538,RH-19495,"Office Supplies_Paper_Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",11/28/2017,12-01-2017,"First Class",88.768,2,0.2,31.0688,2017-11-28
US-2017-101539_1928,US-2017-101539,VM-21685,"Office Supplies_Paper_Xerox 214",3/16/2017,3/18/2017,"Second Class",6.48,1,0,3.1104,2017-03-16
US-2017-101539_1929,US-2017-101539,VM-21685,"Office Supplies_Storage_Safco Commercial Shelving",3/16/2017,3/18/2017,"Second Class",46.51,1,0,1.8604,2017-03-16
US-2017-101539_1930,US-2017-101539,VM-21685,"Technology_Phones_Mitel MiVoice 5330e IP Phone",3/16/2017,3/18/2017,"Second Class",659.976,3,0.2,49.4982,2017-03-16
CA-2016-152121_1931,CA-2016-152121,CC-12670,"Technology_Phones_Motorola Moto X",11/27/2016,11/29/2016,"Second Class",271.992,1,0.2,23.7993,2016-11-27
CA-2017-161200_1932,CA-2017-161200,SV-20365,"Furniture_Bookcases_O'Sullivan 2-Shelf Heavy-Duty Bookcases",08-06-2017,08-10-2017,"Second Class",145.74,3,0,23.3184,2017-06-08
CA-2017-161200_1933,CA-2017-161200,SV-20365,"Furniture_Furnishings_Longer-Life Soft White Bulbs",08-06-2017,08-10-2017,"Second Class",15.4,5,0,7.392,2017-06-08
CA-2017-101245_1934,CA-2017-101245,LW-16990,"Office Supplies_Paper_Tops White Computer Printout Paper",11/27/2017,12-03-2017,"Standard Class",244.55,5,0,114.9385,2017-11-27
CA-2017-101245_1935,CA-2017-101245,LW-16990,"Technology_Accessories_Enermax Briskie RF Wireless Keyboard and Mouse Combo",11/27/2017,12-03-2017,"Standard Class",166.16,8,0,59.8176,2017-11-27
CA-2015-141768_1936,CA-2015-141768,NP-18685,"Furniture_Furnishings_Ultra Door Push Plate",5/25/2015,5/27/2015,"Second Class",14.73,3,0,4.8609,2015-05-25
CA-2016-112109_1937,CA-2016-112109,JE-15715,"Office Supplies_Binders_GBC Twin Loop Wire Binding Elements",07-08-2016,07-12-2016,"Standard Class",19.968,2,0.7,-13.312,2016-08-07
CA-2016-112109_1938,CA-2016-112109,JE-15715,"Office Supplies_Storage_Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H",07-08-2016,07-12-2016,"Standard Class",33.488,7,0.2,-1.2558,2016-08-07
CA-2016-112109_1939,CA-2016-112109,JE-15715,"Office Supplies_Binders_Wilson Jones Active Use Binders",07-08-2016,07-12-2016,"Standard Class",8.736,4,0.7,-6.1152,2016-08-07
CA-2016-112109_1940,CA-2016-112109,JE-15715,"Furniture_Chairs_SAFCO Arco Folding Chair",07-08-2016,07-12-2016,"Standard Class",662.88,3,0.2,74.574,2016-08-07
CA-2017-144064_1941,CA-2017-144064,CP-12085,"Office Supplies_Labels_Avery 505",8/29/2017,09-01-2017,"First Class",47.36,4,0.2,17.76,2017-08-29
CA-2017-144064_1942,CA-2017-144064,CP-12085,"Office Supplies_Storage_Advantus Rolling Storage Box",8/29/2017,09-01-2017,"First Class",27.44,2,0.2,2.401,2017-08-29
CA-2017-144064_1943,CA-2017-144064,CP-12085,"Office Supplies_Binders_Wilson Jones Easy Flow II Sheet Lifters",8/29/2017,09-01-2017,"First Class",3.24,9,0.8,-5.184,2017-08-29
CA-2016-108581_1944,CA-2016-108581,EA-14035,"Technology_Accessories_Logitech Trackman Marble Mouse",6/20/2016,6/26/2016,"Standard Class",95.968,4,0.2,26.3912,2016-06-20
CA-2016-108581_1945,CA-2016-108581,EA-14035,"Office Supplies_Paper_Xerox 206",6/20/2016,6/26/2016,"Standard Class",10.368,2,0.2,3.6288,2016-06-20
CA-2017-157987_1946,CA-2017-157987,AC-10615,"Office Supplies_Art_Newell 324",09-02-2017,09-06-2017,"Standard Class",23.1,2,0,6.468,2017-02-09
CA-2017-157987_1947,CA-2017-157987,AC-10615,"Furniture_Furnishings_DAX Cubicle Frames - 8x10",09-02-2017,09-06-2017,"Standard Class",11.54,2,0,3.462,2017-02-09
CA-2017-157987_1948,CA-2017-157987,AC-10615,"Furniture_Tables_Bush Advantage Collection Racetrack Conference Table",09-02-2017,09-06-2017,"Standard Class",254.526,1,0.4,-93.3262,2017-02-09
CA-2017-157987_1949,CA-2017-157987,AC-10615,"Office Supplies_Appliances_Fellowes Basic Home/Office Series Surge Protectors",09-02-2017,09-06-2017,"Standard Class",12.98,1,0,3.7642,2017-02-09
CA-2017-157987_1950,CA-2017-157987,AC-10615,"Office Supplies_Binders_ACCOHIDE 3-Ring Binder, Blue, 1"",09-02-2017,09-06-2017,"Standard Class",26.432,8,0.2,8.9208,2017-02-09
CA-2017-157987_1951,CA-2017-157987,AC-10615,"Technology_Phones_Cisco SPA508G",09-02-2017,09-06-2017,"Standard Class",197.97,3,0,57.4113,2017-02-09
CA-2017-157987_1952,CA-2017-157987,AC-10615,"Office Supplies_Labels_Avery 518",09-02-2017,09-06-2017,"Standard Class",18.9,6,0,9.072,2017-02-09
CA-2017-157987_1953,CA-2017-157987,AC-10615,"Furniture_Chairs_Global Commerce Series High-Back Swivel/Tilt Chairs",09-02-2017,09-06-2017,"Standard Class",1282.41,5,0.1,213.735,2017-02-09
CA-2017-157987_1954,CA-2017-157987,AC-10615,"Office Supplies_Art_BIC Brite Liner Grip Highlighters",09-02-2017,09-06-2017,"Standard Class",4.92,3,0,2.214,2017-02-09
CA-2017-157987_1955,CA-2017-157987,AC-10615,"Technology_Accessories_WD My Passport Ultra 2TB Portable External Hard Drive",09-02-2017,09-06-2017,"Standard Class",238,2,0,38.08,2017-02-09
CA-2017-157987_1956,CA-2017-157987,AC-10615,"Technology_Accessories_Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",09-02-2017,09-06-2017,"Standard Class",167.97,3,0,40.3128,2017-02-09
CA-2017-157987_1957,CA-2017-157987,AC-10615,"Office Supplies_Paper_Xerox 1962",09-02-2017,09-06-2017,"Standard Class",17.12,4,0,7.704,2017-02-09
CA-2017-110905_1958,CA-2017-110905,RW-19690,"Office Supplies_Binders_3M Organizer Strips",09-10-2017,9/15/2017,"Second Class",16.2,3,0,7.776,2017-10-09
CA-2017-110905_1959,CA-2017-110905,RW-19690,"Office Supplies_Appliances_Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",09-10-2017,9/15/2017,"Second Class",33.99,3,0,14.6157,2017-10-09
CA-2017-110905_1960,CA-2017-110905,RW-19690,"Technology_Accessories_Logitech G105 Gaming Keyboard",09-10-2017,9/15/2017,"Second Class",296.85,5,0,53.433,2017-10-09
CA-2017-110905_1961,CA-2017-110905,RW-19690,"Technology_Accessories_Imation Clip USB flash drive - 8 GB",09-10-2017,9/15/2017,"Second Class",112.8,6,0,6.768,2017-10-09
CA-2017-110905_1962,CA-2017-110905,RW-19690,"Office Supplies_Binders_Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders",09-10-2017,9/15/2017,"Second Class",13.71,3,0,6.5808,2017-10-09
CA-2017-110905_1963,CA-2017-110905,RW-19690,"Office Supplies_Paper_Xerox 1970",09-10-2017,9/15/2017,"Second Class",24.9,5,0,11.703,2017-10-09
CA-2017-110905_1964,CA-2017-110905,RW-19690,"Office Supplies_Storage_Fellowes Stor/Drawer Steel Plus Storage Drawers",09-10-2017,9/15/2017,"Second Class",286.29,3,0,17.1774,2017-10-09
CA-2017-110905_1965,CA-2017-110905,RW-19690,"Office Supplies_Appliances_Acco 6 Outlet Guardian Standard Surge Suppressor",09-10-2017,9/15/2017,"Second Class",24.18,2,0,7.254,2017-10-09
CA-2017-165841_1966,CA-2017-165841,DB-13210,"Technology_Phones_Jabra SPEAK 410",12/21/2017,12/28/2017,"Standard Class",281.97,3,0,78.9516,2017-12-21
CA-2017-165841_1967,CA-2017-165841,DB-13210,"Office Supplies_Supplies_Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut, 8"L",12/21/2017,12/28/2017,"Standard Class",69.5,5,0,20.155,2017-12-21
CA-2017-165841_1968,CA-2017-165841,DB-13210,"Office Supplies_Paper_Xerox 1913",12/21/2017,12/28/2017,"Standard Class",166.44,3,0,79.8912,2017-12-21
CA-2017-117485_1969,CA-2017-117485,BD-11320,"Technology_Accessories_Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",9/23/2017,9/29/2017,"Standard Class",291.96,4,0,102.186,2017-09-23
CA-2017-140242_1970,CA-2017-140242,ML-17755,"Office Supplies_Art_Blackstonian Pencils",05-06-2017,05-11-2017,"Standard Class",6.408,3,0.2,0.6408,2017-06-05
CA-2017-140242_1971,CA-2017-140242,ML-17755,"Technology_Accessories_Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",05-06-2017,05-11-2017,"Standard Class",408.744,7,0.2,76.6395,2017-06-05
CA-2014-148950_1972,CA-2014-148950,JD-16015,"Office Supplies_Binders_Avery Heavy-Duty EZD View Binder with Locking Rings",12/14/2014,12/19/2014,"Standard Class",5.104,4,0.8,-8.6768,2014-12-14
CA-2014-148950_1973,CA-2014-148950,JD-16015,"Office Supplies_Fasteners_Assorted Color Push Pins",12/14/2014,12/19/2014,"Standard Class",2.896,2,0.2,0.4706,2014-12-14
CA-2014-148950_1974,CA-2014-148950,JD-16015,"Technology_Accessories_Belkin Standard 104 key USB Keyboard",12/14/2014,12/19/2014,"Standard Class",35.016,3,0.2,-2.1885,2014-12-14
CA-2014-110408_1975,CA-2014-110408,AS-10225,"Office Supplies_Storage_Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",10/18/2014,10/20/2014,"Second Class",275.97,3,0,11.0388,2014-10-18
CA-2014-110408_1976,CA-2014-110408,AS-10225,"Technology_Phones_Avaya IP Phone 1140E VoIP phone",10/18/2014,10/20/2014,"Second Class",1394.95,5,0,362.687,2014-10-18
CA-2014-110408_1977,CA-2014-110408,AS-10225,"Furniture_Chairs_Global Wood Trimmed Manager's Task Chair, Khaki",10/18/2014,10/20/2014,"Second Class",545.88,6,0,70.9644,2014-10-18
CA-2015-109939_1978,CA-2015-109939,AA-10375,"Office Supplies_Art_Newell 321",05-08-2015,05-12-2015,"Standard Class",5.248,2,0.2,0.5904,2015-08-05
CA-2016-112669_1979,CA-2016-112669,KT-16465,"Furniture_Chairs_Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",4/14/2016,4/14/2016,"Same Day",933.536,4,0.2,105.0228,2016-04-14
CA-2016-112669_1980,CA-2016-112669,KT-16465,"Office Supplies_Storage_Fellowes Personal Hanging Folder Files, Navy",4/14/2016,4/14/2016,"Same Day",42.976,4,0.2,4.2976,2016-04-14
CA-2015-119592_1981,CA-2015-119592,MM-18280,"Office Supplies_Binders_3-ring staple pack",12/14/2015,12/16/2015,"Second Class",3.76,2,0,1.8048,2015-12-14
CA-2014-122749_1982,CA-2014-122749,NG-18430,"Technology_Phones_Jabra Supreme Plus Driver Edition Headset",12-03-2014,12-09-2014,"Standard Class",479.96,4,0,134.3888,2014-03-12
CA-2014-164721_1983,CA-2014-164721,LW-16825,"Office Supplies_Appliances_Belkin F9G930V10-GRY 9 Outlet Surge",11/25/2014,11/27/2014,"Second Class",320.88,6,0,93.0552,2014-11-25
CA-2014-164721_1984,CA-2014-164721,LW-16825,"Furniture_Furnishings_Staple-based wall hangings",11/25/2014,11/27/2014,"Second Class",23.88,3,0,10.5072,2014-11-25
CA-2014-164721_1985,CA-2014-164721,LW-16825,"Office Supplies_Paper_Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",11/25/2014,11/27/2014,"Second Class",26.76,4,0,12.3096,2014-11-25
CA-2016-147417_1986,CA-2016-147417,CB-12415,"Technology_Copiers_Hewlett Packard LaserJet 3310 Copier",7/25/2016,7/27/2016,"First Class",1439.976,4,0.4,191.9968,2016-07-25
CA-2015-127509_1987,CA-2015-127509,AS-10090,"Office Supplies_Binders_Binder Posts",11-09-2015,11/13/2015,"Standard Class",17.22,3,0,7.9212,2015-09-11
CA-2015-127509_1988,CA-2015-127509,AS-10090,"Furniture_Tables_Bevis Round Conference Table Top & Single Column Base",11-09-2015,11/13/2015,"Standard Class",1024.38,7,0,215.1198,2015-09-11
CA-2015-127509_1989,CA-2015-127509,AS-10090,"Office Supplies_Envelopes_#10- 4 1/8" x 9 1/2" Recycled Envelopes",11-09-2015,11/13/2015,"Standard Class",26.22,3,0,12.3234,2015-09-11
CA-2015-127509_1990,CA-2015-127509,AS-10090,"Office Supplies_Paper_Xerox 1978",11-09-2015,11/13/2015,"Standard Class",17.34,3,0,8.4966,2015-09-11
CA-2017-111374_1991,CA-2017-111374,CB-12415,"Office Supplies_Binders_ACCOHIDE 3-Ring Binder, Blue, 1"",2/24/2017,2/28/2017,"Standard Class",4.956,4,0.7,-3.7996,2017-02-24
CA-2017-133648_1992,CA-2017-133648,ML-17755,"Office Supplies_Labels_Alphabetical Labels for Top Tab Filing",6/25/2017,07-02-2017,"Standard Class",71.04,6,0.2,26.64,2017-06-25
CA-2017-133648_1993,CA-2017-133648,ML-17755,"Office Supplies_Art_Eldon Spacemaker Box, Quick-Snap Lid, Clear",6/25/2017,07-02-2017,"Standard Class",5.344,2,0.2,0.7348,2017-06-25
CA-2017-133648_1994,CA-2017-133648,ML-17755,"Office Supplies_Fasteners_Plymouth Boxed Rubber Bands by Plymouth",6/25/2017,07-02-2017,"Standard Class",11.304,3,0.2,-2.1195,2017-06-25
US-2017-147221_1995,US-2017-147221,JS-16030,"Office Supplies_Appliances_3.6 Cubic Foot Counter Height Office Refrigerator",12-02-2017,12-04-2017,"Second Class",294.62,5,0.8,-766.012,2017-02-12
US-2017-147221_1996,US-2017-147221,JS-16030,"Furniture_Furnishings_Advantus Panel Wall Acrylic Frame",12-02-2017,12-04-2017,"Second Class",8.752,4,0.6,-3.7196,2017-02-12
CA-2014-131905_1997,CA-2014-131905,ND-18460,"Office Supplies_Labels_Avery 480",02-06-2014,02-09-2014,"First Class",15,4,0,7.2,2014-06-02
CA-2014-131905_1998,CA-2014-131905,ND-18460,"Technology_Phones_Aastra 57i VoIP phone",02-06-2014,02-09-2014,"First Class",161.61,1,0,42.0186,2014-06-02
CA-2014-131905_1999,CA-2014-131905,ND-18460,"Technology_Phones_AT&T CL82213",02-06-2014,02-09-2014,"First Class",144.95,5,0,42.0355,2014-06-02
CA-2017-166128_2000,CA-2017-166128,LW-17215,"Technology_Accessories_SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",04-11-2017,4/18/2017,"Standard Class",199.95,5,0,21.9945,2017-11-04
CA-2017-166128_2001,CA-2017-166128,LW-17215,"Office Supplies_Art_Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",04-11-2017,4/18/2017,"Standard Class",41.86,7,0,14.2324,2017-11-04
CA-2017-163510_2002,CA-2017-163510,JW-15955,"Office Supplies_Storage_Fellowes Bankers Box Stor/Drawer Steel Plus",12/25/2017,12/28/2017,"Second Class",95.94,3,0,9.594,2017-12-25
CA-2017-163510_2003,CA-2017-163510,JW-15955,"Furniture_Chairs_Global Value Mid-Back Manager's Chair, Gray",12/25/2017,12/28/2017,"Second Class",304.45,5,0,76.1125,2017-12-25
US-2017-143028_2004,US-2017-143028,SC-20050,"Office Supplies_Binders_Flexible Leather- Look Classic Collection Ring Binder",04-11-2017,4/18/2017,"Standard Class",11.364,3,0.8,-17.046,2017-11-04
CA-2014-111150_2005,CA-2014-111150,RW-19630,"Office Supplies_Art_BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12/31/2014,01-04-2015,"Standard Class",29.68,7,0,11.5752,2014-12-31
CA-2014-111150_2006,CA-2014-111150,RW-19630,"Technology_Accessories_Sabrent 4-Port USB 2.0 Hub",12/31/2014,01-04-2015,"Standard Class",47.53,7,0,16.1602,2014-12-31
CA-2017-165386_2007,CA-2017-165386,CM-12190,"Furniture_Bookcases_O'Sullivan Elevations Bookcase, Cherry Finish",08-03-2017,08-04-2017,"First Class",183.372,2,0.3,-36.6744,2017-03-08
CA-2014-116407_2008,CA-2014-116407,JF-15190,"Office Supplies_Art_Newell 310",11/15/2014,11/21/2014,"Standard Class",4.224,3,0.2,0.4752,2014-11-15
CA-2014-116407_2009,CA-2014-116407,JF-15190,"Office Supplies_Appliances_1.7 Cubic Foot Compact "Cube" Office Refrigerators",11/15/2014,11/21/2014,"Standard Class",333.056,2,0.2,29.1424,2014-11-15
CA-2014-116407_2010,CA-2014-116407,JF-15190,"Office Supplies_Paper_Southworth 100% Résumé Paper, 24lb.",11/15/2014,11/21/2014,"Standard Class",24.896,4,0.2,7.78,2014-11-15
CA-2015-155761_2011,CA-2015-155761,SC-20800,"Technology_Accessories_Logitech Wireless Performance Mouse MX for PC and Mac",12-11-2015,12-11-2015,"Same Day",159.984,2,0.2,35.9964,2015-11-12
CA-2015-155761_2012,CA-2015-155761,SC-20800,"Office Supplies_Storage_Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black",12-11-2015,12-11-2015,"Same Day",46.344,3,0.2,4.6344,2015-11-12
CA-2016-145905_2013,CA-2016-145905,AM-10705,"Furniture_Chairs_Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",9/18/2016,9/23/2016,"Standard Class",350.98,1,0,84.2352,2016-09-18
CA-2016-145905_2014,CA-2016-145905,AM-10705,"Office Supplies_Paper_Southworth Parchment Paper & Envelopes",9/18/2016,9/23/2016,"Standard Class",13.08,2,0,6.0168,2016-09-18
CA-2016-145905_2015,CA-2016-145905,AM-10705,"Office Supplies_Storage_Tennsco Double-Tier Lockers",9/18/2016,9/23/2016,"Standard Class",900.08,4,0,117.0104,2016-09-18
CA-2015-113110_2016,CA-2015-113110,BK-11260,"Office Supplies_Binders_GBC Imprintable Covers",3/19/2015,3/23/2015,"Standard Class",17.568,2,0.2,6.3684,2015-03-19
CA-2015-113110_2017,CA-2015-113110,BK-11260,"Office Supplies_Labels_Self-Adhesive Address Labels for Typewriters by Universal",3/19/2015,3/23/2015,"Standard Class",14.62,2,0,6.8714,2015-03-19
CA-2015-113110_2018,CA-2015-113110,BK-11260,"Office Supplies_Supplies_Acme Elite Stainless Steel Scissors",3/19/2015,3/23/2015,"Standard Class",33.36,4,0,8.6736,2015-03-19
CA-2015-113110_2019,CA-2015-113110,BK-11260,"Office Supplies_Paper_Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",3/19/2015,3/23/2015,"Standard Class",40.14,6,0,19.6686,2015-03-19
CA-2016-168354_2020,CA-2016-168354,RH-19510,"Office Supplies_Storage_Hot File 7-Pocket, Floor Stand",9/19/2016,9/21/2016,"First Class",1606.23,9,0,481.869,2016-09-19
CA-2016-168354_2021,CA-2016-168354,RH-19510,"Office Supplies_Paper_Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages",9/19/2016,9/21/2016,"First Class",17.04,3,0,7.668,2016-09-19
CA-2016-168354_2022,CA-2016-168354,RH-19510,"Office Supplies_Binders_JM Magazine Binder",9/19/2016,9/21/2016,"First Class",49.53,3,0,23.7744,2016-09-19
CA-2016-168354_2023,CA-2016-168354,RH-19510,"Furniture_Chairs_Lifetime Advantage Folding Chairs, 4/Carton",9/19/2016,9/21/2016,"First Class",872.32,4,0,244.2496,2016-09-19
US-2017-111241_2024,US-2017-111241,GM-14500,"Office Supplies_Binders_GBC Recycled Regency Composition Covers",8/20/2017,8/22/2017,"Second Class",239.12,5,0.2,77.714,2017-08-20
CA-2015-114237_2025,CA-2015-114237,MC-17275,"Furniture_Bookcases_Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",3/13/2015,3/15/2015,"First Class",141.96,2,0,39.7488,2015-03-13
CA-2016-113516_2026,CA-2016-113516,VM-21685,"Office Supplies_Binders_Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8"",09-08-2016,09-10-2016,"Second Class",33.024,2,0.2,11.5584,2016-08-09
CA-2016-113516_2027,CA-2016-113516,VM-21685,"Office Supplies_Binders_Premium Transparent Presentation Covers by GBC",09-08-2016,09-10-2016,"Second Class",67.136,4,0.2,23.4976,2016-08-09
CA-2015-117961_2028,CA-2015-117961,GP-14740,"Office Supplies_Binders_Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue",11/26/2015,11/30/2015,"Standard Class",14.73,3,0,6.9231,2015-11-26
CA-2015-117961_2029,CA-2015-117961,GP-14740,"Office Supplies_Storage_Tennsco Lockers, Sand",11/26/2015,11/30/2015,"Standard Class",104.9,5,0,25.176,2015-11-26
CA-2015-117961_2030,CA-2015-117961,GP-14740,"Office Supplies_Binders_Aluminum Screw Posts",11/26/2015,11/30/2015,"Standard Class",61.04,4,0,30.52,2015-11-26
CA-2015-117961_2031,CA-2015-117961,GP-14740,"Office Supplies_Paper_Loose Memo Sheets",11/26/2015,11/30/2015,"Standard Class",10.95,3,0,5.1465,2015-11-26
CA-2016-128923_2032,CA-2016-128923,GB-14530,"Office Supplies_Paper_Things To Do Today Pad",12-09-2016,12/13/2016,"Standard Class",9.392,2,0.2,3.2872,2016-09-12
CA-2016-128923_2033,CA-2016-128923,GB-14530,"Office Supplies_Art_Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",12-09-2016,12/13/2016,"Standard Class",9.328,1,0.2,0.8162,2016-09-12
CA-2017-162481_2034,CA-2017-162481,CT-11995,"Office Supplies_Binders_ACCOHIDE Binder by Acco",9/25/2017,9/29/2017,"Standard Class",8.26,2,0,3.8822,2017-09-25
CA-2017-162481_2035,CA-2017-162481,CT-11995,"Furniture_Chairs_Global Leather Task Chair, Black",9/25/2017,9/29/2017,"Standard Class",269.97,3,0,51.2943,2017-09-25
CA-2015-119214_2036,CA-2015-119214,CW-11905,"Office Supplies_Paper_Wirebound Service Call Books, 5 1/2" x 4"",1/23/2015,1/27/2015,"Standard Class",29.04,3,0,13.9392,2015-01-23
CA-2015-119214_2037,CA-2015-119214,CW-11905,"Office Supplies_Labels_Avery 500",1/23/2015,1/27/2015,"Standard Class",14.62,2,0,6.8714,2015-01-23
CA-2015-122287_2038,CA-2015-122287,SN-20560,"Office Supplies_Paper_Xerox 1922",6/18/2015,6/23/2015,"Standard Class",11.952,3,0.2,4.3326,2015-06-18
CA-2015-122287_2039,CA-2015-122287,SN-20560,"Office Supplies_Binders_Peel & Stick Add-On Corner Pockets",6/18/2015,6/23/2015,"Standard Class",4.536,7,0.7,-3.3264,2015-06-18
CA-2015-122287_2040,CA-2015-122287,SN-20560,"Office Supplies_Binders_Aluminum Screw Posts",6/18/2015,6/23/2015,"Standard Class",9.156,2,0.7,-6.104,2015-06-18
CA-2015-122287_2041,CA-2015-122287,SN-20560,"Furniture_Furnishings_Flat Face Poster Frame",6/18/2015,6/23/2015,"Standard Class",75.36,5,0.2,20.724,2015-06-18
CA-2015-104493_2042,CA-2015-104493,EB-13705,"Office Supplies_Binders_GBC Personal VeloBind Strips",10-02-2015,10-08-2015,"Standard Class",57.504,6,0.2,20.1264,2015-02-10
US-2017-158946_2043,US-2017-158946,JW-15220,"Office Supplies_Art_BIC Liqua Brite Liner",11/18/2017,11/23/2017,"Standard Class",38.864,7,0.2,7.7728,2017-11-18
CA-2014-129168_2044,CA-2014-129168,KB-16585,"Office Supplies_Paper_Xerox 203",8/17/2014,8/23/2014,"Standard Class",15.552,3,0.2,5.4432,2014-08-17
CA-2016-131835_2045,CA-2016-131835,MC-17590,"Office Supplies_Appliances_Kensington 4 Outlet MasterPiece Compact Power Control Center",7/17/2016,7/21/2016,"Standard Class",162.64,2,0,45.5392,2016-07-17
